三	1.260000	0.000000	1	m
險	1.190000	0.000000	1	a
三星蔥	11.280000	13.830000	1	n
波利斯	13.200000	15.790000	3	nz
大園鄉	11.480000	113.489998	1	ns
蚪	0.870000	0.000000	1	@
芬利	12.710000	10.430000	1	nz
白開	0.000000	0.000000	2	
繩	1.160000	0.000000	1	n
回歸	13.470000	8.480000	3	v
郵政	13.770000	7.610000	3	n
富士山	12.810000	10.800000	1	ns
乩	0.890000	0.000000	1	@
劉俊男	11.520000	13.420000	1	nz
冰塊	12.800000	10.210000	1	n
錏	0.710000	0.000000	1	@
活泉	12.320000	11.320000	1	n
大潤	13.040000	9.610000	3	a
野薑	0.000000	0.000000	2	
廣發	12.020000	11.970000	1	nz
二館	13.130000	15.020000	1	ns
醉雞	11.930000	12.150000	1	n
聯合利華	11.230000	14.170000	1	nz
統御	10.970000	13.930000	1	un
佛祖	12.460000	11.010000	1	n
齊全	13.470000	8.460000	1	a
載波	12.070000	11.850000	1	n
皮特	12.520000	10.870000	3	nz
匏	0.870000	0.000000	1	@
工房	12.960000	9.820000	1	n
吳尊	11.930000	12.140000	1	nz
隘	0.950000	0.000000	1	ng
白雲山	11.810000	12.900000	1	n
任督	11.200000	13.540000	1	n
王建	12.790000	10.230000	3	nz
寶來	13.200000	14.720000	3	ns
喚醒	12.910000	9.960000	1	un
工程局	13.350000	15.160000	1	ns
隆起	12.520000	10.880000	1	a
鞋品	12.980000	9.770000	1	n
仙	1.240000	0.000000	1	ng
高應	11.300000	13.360000	1	n
第十一	13.430000	9.270000	1	n
新時代	13.490000	9.120000	1	n
機車	13.150000	9.330000	3	n
暘	0.890000	0.000000	1	@
葛瑪	0.000000	0.000000	2	
啟揚	12.450000	11.040000	1	nz
二甲	13.130000	15.040000	1	ns
林肯大郡	11.170000	14.270000	1	nz
大丸	12.200000	11.570000	1	nz
斐濟	12.530000	10.860000	1	nz
搶救	13.040000	9.620000	3	un
盺	0.740000	0.000000	1	@
藥局	11.660000	12.680000	1	ns
聯眾	12.880000	10.010000	1	n
丹	1.210000	0.000000	1	nr
固	1.170000	0.000000	1	j
隈	0.890000	0.000000	1	@
甲仙區	1.000000	101.000000	1	ns
富有	13.440000	8.560000	1	a
脆餅	11.650000	12.710000	1	n
漁家	12.180000	11.630000	1	n
仁杰	12.670000	10.520000	1	nz
表面	13.710000	7.790000	3	n
花店	11.930000	12.140000	1	ns
弄弄	13.170000	14.870000	1	ns
加保	11.380000	13.210000	1	vn
廉	1.120000	0.000000	1	nr
大呼小叫	12.840000	11.070000	1	vn
柯曼	10.450000	14.760000	1	nz
滉	0.800000	0.000000	1	@
保養場	12.900000	10.590000	1	ns
中秋	13.590000	8.150000	3	n
麻麻	11.580000	12.840000	1	a
踩	1.200000	0.000000	1	v
雪	1.220000	0.000000	1	n
文物館	11.610000	13.260000	1	ns
中居	12.180000	11.630000	3	nz
速食	12.690000	10.480000	3	n
盪	1.170000	0.000000	1	vn
獨角獸	11.880000	12.750000	1	n
狄克	11.380000	13.210000	3	nz
囪	0.860000	0.000000	1	@
雅加	0.000000	0.000000	2	
器材	13.700000	7.830000	3	n
醉翁	11.730000	12.540000	1	n
艷陽	12.540000	10.840000	3	n
小朋	0.000000	0.000000	2	
登天	13.160000	9.300000	1	vn
印記	12.680000	10.510000	1	n
興奇	12.810000	10.190000	1	nz
萬方	12.790000	10.230000	1	d
東里	11.600000	12.800000	1	ns
窩窩	13.030000	9.650000	1	n
省水	13.140000	9.360000	1	n
亙	0.970000	0.000000	1	un
上流	12.760000	10.320000	1	Ag
水綠	10.920000	14.020000	1	Ag
調整	0.000000	0.000000	2	
省力	12.740000	10.350000	1	a
梁實	0.000000	0.000000	2	
砲台	12.260000	11.450000	1	n
浸信會	12.120000	12.280000	1	n
溙	0.720000	0.000000	1	@
張楊	11.350000	13.260000	1	nz
廉政	13.310000	14.260000	1	nz
石岡	11.710000	12.580000	3	ns
北科	13.080000	15.240000	3	ns
大長今	13.330000	15.250000	1	nz
協奏曲	12.640000	11.180000	1	n
茱麗葉	12.040000	12.450000	1	nz
有心	13.000000	9.710000	3	vn
甘乃迪	10.780000	14.650000	1	nz
蜈蚣	12.290000	11.390000	1	n
藝術	14.110000	6.590000	3	n
躉	0.890000	0.000000	1	@
昺	0.800000	0.000000	1	@
慈光	11.250000	13.450000	1	nz
專勤隊	11.820000	12.880000	1	n
小盤	13.110000	9.440000	1	n
香雞	12.880000	10.030000	1	n
臭豆腐	12.010000	12.500000	3	n
海參	12.420000	11.100000	3	n
西海岸	12.610000	11.250000	1	ns
三號	13.290000	14.330000	3	ns
囈	0.940000	0.000000	1	@
信眾	11.770000	12.460000	1	n
阪	1.000000	0.000000	1	un
盈	1.170000	0.000000	1	vg
意想不	0.000000	0.000000	2	
商業司	11.480000	13.490000	1	ns
市政府	13.470000	14.690000	1	ns
國鐵	11.130000	13.650000	1	n
喜鵲	12.260000	11.450000	1	n
海外	13.960000	11.270000	3	ns
公賣	1.000000	1.000000	3	@
國府	11.830000	12.360000	1	ns
仩	0.940000	0.000000	1	@
教育局	13.390000	15.030000	3	ns
小豪	12.980000	9.780000	1	nz
阿展	13.000000	9.710000	1	n
站前	1.000000	1.000000	3	@
王強	12.320000	11.310000	1	nz
蜘	0.850000	0.000000	1	@
元福	11.060000	13.780000	1	nz
鼻祖	12.360000	11.240000	1	n
道格拉斯	12.430000	11.960000	1	nz
細川	11.870000	12.270000	1	nz
現場	13.960000	11.300000	1	ns
遠足	12.300000	11.370000	1	vn
冰點	12.610000	10.680000	1	n
愛林	11.180000	13.560000	1	nz
冠德	12.990000	9.740000	1	nz
生活	14.490000	5.330000	3	n
智者	12.850000	10.100000	1	n
聖心	11.720000	12.560000	1	n
